Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,0.0,0.0,5.0,56.0,0.04,0.08,0.0,0.0,Mar,2.0,4.0,1.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,3.0,25.0,0.0,0.066666667,0.0,0.0,Mar,1.0,1.0,4.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,1606.333333,0.01,0.034761905,0.0,0.0,Mar,2.0,2.0,2.0,1.0,Returning_Visitor,False,False
5.0,346.25,0.0,0.0,3.0,1692.25,0.0,0.014285714,0.0,0.0,Dec,2.0,2.0,9.0,2.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,455.0,0.0,0.022222222,25.7526389,0.0,Dec,1.0,1.0,2.0,2.0,New_Visitor,False,True
2.0,20.14285714,0.0,0.0,4.0,33.14285714,0.0,0.039814815,0.0,0.0,Dec,3.0,2.0,1.0,10.0,Returning_Visitor,False,False
7.0,94.83333333,2.0,38.9,262.0,6774.82,0.000425406,0.013069803,0.0,0.0,June,2.0,5.0,1.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,67.0,0.016666667,0.05,0.0,0.0,Jul,2.0,4.0,1.0,1.0,Returning_Visitor,False,False
3.0,69.16666667,0.0,0.0,35.0,869.0611111,0.0,0.00617284,0.0,0.8,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
1.0,5.5,0.0,0.0,103.0,1955.168685,0.015359477,0.037057104,0.0,0.0,June,2.0,2.0,9.0,13.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,35.0,3324.333333,0.011428571,0.024761905,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
9.0,866.4280303,1.0,691.0,36.0,1617.612554,0.010869565,0.025668172,0.0,0.0,Nov,1.0,1.0,1.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,24.0,674.5,0.041666667,0.0625,0.0,1.0,May,3.0,3.0,3.0,4.0,Returning_Visitor,True,False
9.0,269.8,0.0,0.0,112.0,2478.622727,0.0,0.004005848,60.43385263,0.2,May,2.0,2.0,4.0,3.0,Returning_Visitor,False,True
5.0,42.0,0.0,0.0,232.0,5932.596554,0.002564103,0.014824296,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
1.0,19.0,0.0,0.0,4.0,51.5,0.05,0.1,0.0,0.0,Nov,3.0,2.0,6.0,13.0,Returning_Visitor,False,False
1.0,9.0,1.0,26.5,18.0,2269.336111,0.0,0.017160494,0.0,0.0,Nov,2.0,2.0,7.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,64.0,0.0,0.066666667,0.0,0.0,Mar,3.0,2.0,1.0,1.0,Returning_Visitor,True,False
8.0,354.8333333,1.0,57.0,19.0,2217.333333,0.008333333,0.017361111,0.0,0.0,Mar,3.0,2.0,1.0,1.0,Returning_Visitor,False,False
10.0,220.0,2.0,88.0,77.0,5284.765079,0.0,0.015,7.668639535,0.0,May,2.0,2.0,3.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,21.0,460.4166667,0.019047619,0.036507937,0.0,0.0,Mar,2.0,2.0,6.0,1.0,Returning_Visitor,False,False
10.0,198.4,2.0,114.0,26.0,607.9777778,0.0,0.016666667,4.9872375,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
2.0,134.5,0.0,0.0,18.0,362.5,0.0,0.013333333,0.0,0.0,Dec,3.0,2.0,1.0,2.0,New_Visitor,False,False
1.0,9.0,0.0,0.0,15.0,688.1833333,0.0,0.011904762,43.03066045,0.0,Dec,1.0,1.0,3.0,2.0,New_Visitor,False,True
3.0,121.0,0.0,0.0,17.0,174.8333333,0.017647059,0.051764706,0.0,0.0,May,1.0,4.0,2.0,2.0,Returning_Visitor,False,False
6.0,130.0,2.0,14.2,30.0,2472.24,0.03537037,0.05723545,0.0,0.0,June,1.0,1.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,38.0,1372.0,0.005405405,0.018918919,0.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
3.0,69.0,1.0,18.0,10.0,409.4666667,0.005128205,0.039010989,0.0,0.0,Dec,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
1.0,6.0,0.0,0.0,61.0,3545.19127,0.008954009,0.057518519,0.0,0.6,May,2.0,2.0,4.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,43.0,778.6437229,0.010232558,0.023197087,0.0,0.0,Jul,4.0,1.0,1.0,3.0,Returning_Visitor,True,False
2.0,42.0,2.0,54.0,10.0,420.0,0.0,0.008333333,0.0,0.0,Mar,2.0,2.0,8.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,57.0,980.8333333,0.007142857,0.044642857,0.0,0.8,May,2.0,2.0,3.0,11.0,Returning_Visitor,False,False
12.0,232.3535714,0.0,0.0,439.0,17550.58486,0.00562963,0.018437701,2.626909076,0.0,Nov,2.0,5.0,1.0,10.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.0,34.0,0.0,0.1,0.0,0.0,May,2.0,2.0,1.0,4.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,4.0,64.0,0.0,0.05,0.0,0.4,May,2.0,5.0,3.0,1.0,Returning_Visitor,False,False
5.0,248.9214286,0.0,0.0,131.0,6225.988835,0.003562341,0.025012117,7.963976424,0.0,Nov,2.0,2.0,2.0,2.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,4.0,72.5,0.0,0.05,0.0,0.0,Dec,1.0,1.0,8.0,10.0,Returning_Visitor,False,False
3.0,14.0,0.0,0.0,30.0,513.9404762,0.0,0.01,62.866,0.0,May,2.0,2.0,4.0,13.0,Returning_Visitor,False,False
4.0,387.5,0.0,0.0,23.0,666.9464286,0.007692308,0.026089744,0.0,0.0,Mar,1.0,1.0,6.0,10.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,356.5,0.0125,0.025,0.0,0.6,May,2.0,2.0,3.0,2.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.4,May,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,64.0,0.1,0.133333333,0.0,0.0,Mar,4.0,1.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,1.0,78.0,108.0,8402.715986,0.008873457,0.019558305,0.0,0.0,Nov,3.0,2.0,2.0,13.0,Returning_Visitor,False,False
7.0,135.2833333,3.0,92.33333333,31.0,892.7244444,0.0,0.003468013,31.14097898,0.0,Oct,3.0,2.0,1.0,5.0,Returning_Visitor,False,False
1.0,38.0,0.0,0.0,16.0,727.7142857,0.038888889,0.045198413,18.66333333,0.0,May,3.0,2.0,4.0,4.0,Returning_Visitor,True,False
2.0,33.0,0.0,0.0,9.0,354.0,0.0,0.02,0.0,0.0,Mar,3.0,2.0,1.0,3.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,28.0,1202.0,0.0,0.014285714,0.0,0.0,Mar,2.0,2.0,1.0,10.0,Returning_Visitor,False,False
1.0,218.6,0.0,0.0,19.0,513.1622222,0.003333333,0.0075,0.0,0.0,Aug,3.0,2.0,1.0,2.0,Returning_Visitor,False,False
7.0,89.95,0.0,0.0,37.0,552.04,0.006976744,0.017829457,0.0,0.0,Aug,1.0,1.0,4.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,28.0,2529.75,0.066666667,0.088271605,0.0,0.4,May,2.0,5.0,1.0,1.0,Returning_Visitor,False,False
4.0,126.5,0.0,0.0,4.0,138.8,0.0,0.004761905,0.0,0.0,May,1.0,1.0,1.0,4.0,New_Visitor,True,False
0.0,0.0,0.0,0.0,10.0,824.0,0.06,0.09,0.0,0.0,Dec,1.0,1.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,1749.0,0.047619048,0.104761905,0.0,0.0,Dec,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2.0,2.0,2.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,258.5,0.028571429,0.071428571,0.0,0.0,Mar,3.0,2.0,6.0,1.0,Returning_Visitor,False,False
3.0,33.0,0.0,0.0,2.0,26.0,0.013333333,0.07,0.0,1.0,May,1.0,1.0,3.0,4.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,4.0,48.0,0.05,0.075,0.0,0.0,May,2.0,4.0,1.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,11.0,272.0,0.0,0.016666667,0.0,0.8,May,2.0,2.0,4.0,4.0,Returning_Visitor,False,False
12.0,240.2,0.0,0.0,90.0,1221.853846,0.002061856,0.014387171,1.722164948,0.0,May,2.0,4.0,1.0,4.0,Returning_Visitor,False,False
5.0,58.28571429,1.0,685.25,177.0,4041.734915,0.002247191,0.010759765,9.419346491,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,137.0,0.0,0.04,0.0,0.0,Oct,2.0,4.0,9.0,2.0,Returning_Visitor,False,False
6.0,352.3666667,0.0,0.0,11.0,605.6166667,0.0,0.008888889,0.714623214,0.0,June,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
1.0,86.6,0.0,0.0,14.0,349.5761905,0.0,0.004761905,60.43737784,0.0,Nov,1.0,1.0,1.0,3.0,New_Visitor,False,True
0.0,0.0,0.0,0.0,17.0,526.8333333,0.0,0.055882353,0.0,0.0,May,2.0,2.0,2.0,4.0,Returning_Visitor,True,False
2.0,54.5,0.0,0.0,5.0,66.5,0.0,0.028571429,0.0,0.0,Dec,8.0,13.0,9.0,20.0,Other,False,False
0.0,0.0,0.0,0.0,14.0,1225.0,0.015384615,0.015384615,0.0,0.0,May,1.0,1.0,3.0,2.0,New_Visitor,False,False
3.0,273.0,0.0,0.0,11.0,385.74,0.0,0.007692308,17.81649911,0.0,Oct,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Sep,1.0,1.0,2.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,244.0,0.025,0.075,0.0,0.0,Mar,3.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,399.6666667,0.054545455,0.072727273,0.0,0.8,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,846.2,0.0,0.025,33.22292729,0.0,Jul,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
3.0,50.0,5.0,248.75,39.0,1034.3125,0.013043478,0.017826087,0.0,0.0,Dec,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
2.0,50.0,0.0,0.0,24.0,602.25,0.0,0.003846154,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,True,False
8.0,43.95,1.0,56.4,31.0,577.65,0.011764706,0.029411765,0.0,0.0,Aug,2.0,2.0,3.0,3.0,Returning_Visitor,False,False
1.0,38.0,0.0,0.0,5.0,131.0,0.033333333,0.013333333,0.0,0.0,Mar,1.0,2.0,1.0,9.0,New_Visitor,True,False
3.0,54.5,4.0,472.0,14.0,678.5,0.0,0.010526316,0.0,0.6,May,3.0,2.0,3.0,2.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,39.0,2558.5,0.0,0.010810811,0.0,0.0,Nov,4.0,2.0,2.0,10.0,Returning_Visitor,False,False
13.0,219.475,0.0,0.0,79.0,1828.884048,0.0,0.01252331,5.329743627,0.0,Oct,2.0,2.0,6.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.1,0.0,0.0,Dec,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,38.0,624.5,0.005263158,0.021052632,0.0,0.0,Nov,4.0,1.0,9.0,3.0,Returning_Visitor,False,False
1.0,140.5,0.0,0.0,19.0,1475.166667,0.02037037,0.043333333,16.9796231,0.0,Nov,3.0,2.0,2.0,10.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,197.5,0.021428571,0.042857143,0.0,0.4,May,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,83.0,3091.146033,0.004938272,0.019075614,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
4.0,177.1666667,0.0,0.0,50.0,1188.566667,0.007843137,0.018300654,0.0,0.0,Mar,2.0,2.0,3.0,3.0,Returning_Visitor,False,False
4.0,356.5,0.0,0.0,15.0,1992.916667,0.0,0.014285714,17.85338057,0.0,Dec,2.0,4.0,1.0,1.0,Returning_Visitor,False,True
11.0,336.5,0.0,0.0,40.0,1239.949603,0.025,0.026035354,6.1287875,0.0,May,2.0,2.0,5.0,3.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2.0,10.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,41.4,0.0,0.066666667,0.0,0.0,Sep,2.0,2.0,7.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,36.0,631.3068627,0.021142857,0.047901224,0.0,0.8,May,2.0,2.0,3.0,6.0,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,15.0,541.0625,0.052380952,0.093809524,0.0,0.0,Dec,2.0,4.0,5.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,97.0,0.0,0.025,0.0,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,15.0,292.6944444,0.0,0.005128205,54.98,0.0,May,3.0,2.0,4.0,4.0,Returning_Visitor,False,True
0.0,0.0,2.0,39.0,19.0,1527.607143,0.038095238,0.083730159,0.0,1.0,May,2.0,2.0,1.0,4.0,Returning_Visitor,True,False
,,,,,,,,,,,,,,,,,False
5.0,32.0,2.0,3.0,33.0,1039.766667,0.0,0.02027027,0.0,0.0,Mar,2.0,4.0,3.0,2.0,Returning_Visitor,True,False
9.0,283.25,0.0,0.0,38.0,1166.166667,0.0,0.004761905,18.60589711,0.0,Nov,1.0,1.0,9.0,20.0,New_Visitor,False,True
0.0,0.0,0.0,0.0,4.0,249.0,0.0,0.025,0.0,0.0,Dec,2.0,4.0,1.0,1.0,Returning_Visitor,False,False
5.0,408.4083333,2.0,47.5,54.0,1547.477273,0.0,0.017333333,0.0,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,True,True
3.0,224.0,2.0,42.0,132.0,5098.75498,0.010632603,0.014962157,2.209003373,0.0,Nov,1.0,2.0,1.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,7.0,512.25,0.0,0.014285714,0.0,0.0,Dec,3.0,2.0,1.0,11.0,New_Visitor,False,False
4.0,272.5,0.0,0.0,14.0,279.9,0.0,0.028571429,0.0,0.0,Mar,1.0,1.0,3.0,10.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,184.0,0.0,0.04,0.0,0.0,Nov,4.0,1.0,4.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,8.0,2.0,6.0,13.0,Returning_Visitor,False,False
1.0,21.0,3.0,19.0,39.0,754.3194444,0.004651163,0.036124031,0.0,0.0,Nov,2.0,2.0,1.0,10.0,Returning_Visitor,False,False
2.0,3.0,4.0,161.5,137.0,4791.460889,0.004373522,0.020956372,5.482895824,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
6.0,49.18333333,0.0,0.0,44.0,1065.501515,0.006333333,0.036774359,53.22268667,0.4,May,2.0,2.0,2.0,2.0,Returning_Visitor,False,False
8.0,171.75,0.0,0.0,32.0,486.6666667,0.0,0.005555556,0.0,0.0,Dec,4.0,2.0,1.0,2.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,28.0,341.4583333,0.0,0.007407407,0.0,0.0,Dec,2.0,4.0,3.0,10.0,New_Visitor,False,False
4.0,234.3,0.0,0.0,2.0,11.1,0.0,0.04,0.0,0.0,Oct,1.0,1.0,8.0,5.0,New_Visitor,True,False
1.0,63.0,1.0,0.0,22.0,2815.416667,0.0,0.0125,0.0,0.0,Mar,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,129.25,0.0,0.033333333,0.0,0.0,Dec,1.0,1.0,4.0,2.0,New_Visitor,True,False
7.0,63.16666667,0.0,0.0,105.0,4797.987915,0.005607477,0.013726336,8.072426168,0.0,May,2.0,2.0,3.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,1404.75,0.0,0.021428571,0.0,0.0,Dec,2.0,2.0,1.0,2.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,26.0,392.0,0.007692308,0.030128205,0.0,0.0,Mar,2.0,2.0,4.0,1.0,Returning_Visitor,False,False
2.0,23.2,0.0,0.0,5.0,59.4,0.0,0.00952381,32.73373471,0.0,Nov,2.0,4.0,4.0,5.0,New_Visitor,False,False
0.0,0.0,1.0,6.0,39.0,720.15,0.005128205,0.017948718,0.0,0.0,Nov,2.0,4.0,7.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,8.0,13.0,9.0,20.0,Other,False,False
0.0,0.0,0.0,0.0,6.0,129.5,0.0,0.033333333,0.0,0.0,Dec,2.0,2.0,1.0,11.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,974.6666667,0.085714286,0.128571429,0.0,0.0,Mar,2.0,2.0,1.0,10.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,154.0,4800.574762,0.014473684,0.032872807,0.0,0.0,Oct,2.0,2.0,1.0,1.0,Returning_Visitor,True,False
,,,,,,,,,,,,,,,,,False
0.0,0.0,0.0,0.0,7.0,101.0,0.028571429,0.057142857,0.0,0.0,Mar,2.0,5.0,1.0,3.0,Returning_Visitor,False,False
1.0,537.0,0.0,0.0,14.0,1383.5,0.0,0.030769231,9.407538462,0.0,May,2.0,2.0,3.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,65.0,6053.466667,0.005208333,0.026197917,0.0,0.0,Sep,2.0,4.0,9.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,371.5,0.0,0.04,0.0,0.0,Nov,2.0,2.0,4.0,10.0,Returning_Visitor,False,False
6.0,101.625,0.0,0.0,140.0,7097.582291,0.003448276,0.009952433,21.88856759,0.0,Nov,2.0,2.0,3.0,13.0,Returning_Visitor,False,True
12.0,178.65,0.0,0.0,77.0,999.0133333,0.013636364,0.026893939,5.292014182,0.0,June,2.0,2.0,4.0,13.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,890.0,0.044444444,0.066666667,0.0,0.4,May,2.0,2.0,6.0,19.0,Returning_Visitor,False,False
3.0,30.0,0.0,0.0,37.0,518.0,0.0,0.015384615,0.0,0.0,May,2.0,10.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,2.0,34.0,144.0,5485.017857,0.005517241,0.0165084,0.0,0.0,Nov,2.0,2.0,1.0,13.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,29.0,2841.0,0.0,0.024137931,0.0,0.8,May,2.0,2.0,7.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,182.25,0.046153846,0.076923077,0.0,0.0,Dec,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,3.0,56.0,10.0,369.0,0.0,0.016666667,0.0,0.0,Mar,1.0,1.0,4.0,2.0,New_Visitor,True,False
0.0,0.0,0.0,0.0,10.0,234.0,0.022222222,0.088888889,0.0,0.4,May,2.0,5.0,1.0,4.0,Returning_Visitor,False,False
8.0,111.5416667,3.0,226.0,68.0,1664.14881,0.002702703,0.021846847,6.693658292,0.0,Dec,2.0,1.0,1.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,15.0,1559.6,0.0,0.033846154,0.0,0.0,Mar,2.0,4.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,38.0,2259.2,0.022222222,0.037962963,0.0,0.2,May,2.0,2.0,7.0,11.0,Returning_Visitor,False,False
1.0,116.0,0.0,0.0,22.0,1245.6,0.008695652,0.030434783,27.81913043,0.0,May,1.0,1.0,3.0,4.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,29.0,1102.85,0.009195402,0.028275862,0.0,0.0,Nov,1.0,1.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,2.0,246.5,52.0,1838.85,0.003703704,0.014506173,0.0,0.0,Dec,2.0,7.0,3.0,2.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,402.6,0.0,0.008333333,0.0,0.0,Oct,2.0,2.0,3.0,4.0,Returning_Visitor,False,False
3.0,25.0,0.0,0.0,1.0,8.0,0.0,0.033333333,0.0,0.0,Oct,2.0,5.0,1.0,5.0,New_Visitor,True,False
0.0,0.0,0.0,0.0,8.0,1102.5,0.04,0.090625,0.0,0.0,Dec,1.0,1.0,6.0,2.0,Returning_Visitor,True,False
14.0,173.0833333,3.0,424.5,115.0,3382.287999,0.005346832,0.021971597,0.0,0.0,May,2.0,2.0,2.0,6.0,Returning_Visitor,False,False
1.0,46.61111111,0.0,0.0,45.0,1873.589297,0.0,0.007242234,42.26791822,0.0,Dec,1.0,1.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,3.0,2.0,7.0,1.0,Returning_Visitor,False,False
1.0,11.0,0.0,0.0,20.0,1166.333333,0.0,0.002631579,14.1273698,0.0,Nov,2.0,2.0,2.0,2.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,70.0,1473.701515,0.008695652,0.032370528,0.0,0.0,Nov,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,60.5,0.02,0.04,0.0,0.0,Mar,2.0,2.0,3.0,1.0,Returning_Visitor,False,False
6.0,115.5833333,0.0,0.0,30.0,1076.958333,0.0,0.022857143,10.3889438,0.0,Nov,2.0,2.0,4.0,3.0,Returning_Visitor,True,True
0.0,0.0,2.0,19.25,4.0,95.0,0.0,0.033333333,0.0,0.0,Nov,2.0,2.0,4.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,4.0,80.0,0.05,0.075,0.0,0.0,Mar,3.0,2.0,4.0,1.0,Returning_Visitor,False,False
6.0,171.5,3.0,178.5,26.0,1565.958333,0.005882353,0.017647059,8.045767732,0.0,Nov,2.0,2.0,4.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,6.0,192.875,0.0,0.016666667,0.0,0.0,Dec,8.0,13.0,9.0,20.0,Other,False,False
3.0,47.0,1.0,51.0,16.0,463.4166667,0.0,0.021052632,0.0,1.0,May,3.0,2.0,3.0,4.0,New_Visitor,True,False
1.0,56.4,1.0,7.0,72.0,2163.569524,0.015492958,0.032253521,4.286743658,0.0,June,2.0,2.0,1.0,13.0,Returning_Visitor,False,False
12.0,255.5166667,0.0,0.0,38.0,436.8583333,0.0,0.010852713,0.0,0.0,Oct,2.0,2.0,7.0,5.0,Returning_Visitor,True,False
4.0,77.66666667,0.0,0.0,8.0,159.75,0.016666667,0.038888889,0.0,0.0,Nov,3.0,2.0,3.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,8.0,258.0,0.025,0.075,0.0,0.0,Mar,2.0,2.0,3.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,35.5,0.0,0.1,0.0,0.0,Dec,2.0,6.0,1.0,11.0,Returning_Visitor,True,False
1.0,19.66666667,0.0,0.0,14.0,512.1111111,0.028571429,0.03,0.0,0.0,Mar,3.0,2.0,3.0,9.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,7.0,267.5,0.028571429,0.064285714,0.0,0.0,Dec,2.0,2.0,6.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,153.0,0.02,0.04,0.0,0.0,Mar,1.0,1.0,4.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,13.0,214.25,0.091666667,0.097777778,0.0,0.8,May,3.0,2.0,3.0,13.0,Returning_Visitor,False,False
1.0,0.0,2.0,57.5,63.0,1980.238095,0.0,0.015025253,0.0,0.0,Nov,3.0,2.0,1.0,2.0,New_Visitor,True,False
0.0,0.0,0.0,0.0,64.0,4492.311111,0.004761905,0.022705971,0.0,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,False,True
3.0,143.625,0.0,0.0,63.0,2801.131746,0.003030303,0.012987013,9.078681618,0.0,Nov,3.0,2.0,1.0,2.0,Returning_Visitor,False,True
6.0,95.6,0.0,0.0,12.0,582.7333333,0.014285714,0.035714286,21.32413414,0.0,Sep,2.0,2.0,8.0,7.0,Returning_Visitor,False,False
1.0,16.0,0.0,0.0,14.0,446.8333333,0.0,0.01,0.0,0.0,May,1.0,1.0,1.0,4.0,New_Visitor,False,False
3.0,29.0,0.0,0.0,2.0,11.0,0.075,0.075,0.0,0.0,Dec,1.0,1.0,4.0,8.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,59.0,0.0,0.075,0.0,0.8,May,2.0,2.0,6.0,13.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,555.625,0.018181818,0.054545455,0.0,0.0,Nov,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,47.0,2493.985714,0.017021277,0.032056738,0.0,0.0,Dec,2.0,4.0,9.0,1.0,Returning_Visitor,False,True
3.0,34.0,1.0,14.0,89.0,1332.088889,0.0,0.003296703,0.0,0.0,May,1.0,2.0,7.0,3.0,Returning_Visitor,True,False
2.0,77.5,1.0,17.0,46.0,1066.566667,0.004255319,0.019148936,51.00308169,0.0,Dec,3.0,2.0,4.0,10.0,Returning_Visitor,False,True
1.0,75.0,2.0,34.5,100.0,4436.376299,0.0,0.007150715,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
1.0,47.0,0.0,0.0,5.0,388.0,0.0,0.04,31.188,0.0,Mar,1.0,1.0,7.0,3.0,Returning_Visitor,True,True
5.0,132.4666667,0.0,0.0,59.0,1660.222222,0.0,0.011753515,6.475910157,0.0,Mar,3.0,2.0,2.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,244.75,0.0,0.014285714,0.0,0.0,Dec,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,164.0,0.04,0.04,0.0,0.0,Mar,3.0,2.0,1.0,1.0,Returning_Visitor,False,False
3.0,5.0,0.0,0.0,16.0,246.3933333,0.044444444,0.075925926,0.0,0.0,Oct,3.0,2.0,1.0,4.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,9.0,339.5,0.0,0.013888889,0.0,0.0,Dec,1.0,2.0,3.0,2.0,New_Visitor,True,False
